objectid,age,gender
6116266f31ee975e584d348f,88.0,-1.0
6130bfeb4a00cdf42425db7b,78.0,-1.0
613073af627bfbae31cd1b25,66.0,1.0
6130c27e4a00cdf424260a4f,56.0,1.0
611628de31ee975e584d63f2,45.0,-1.0
6116285131ee975e584d590b,87.0,1.0
6130bfb04a00cdf42425d70d,30.0,-1.0
6130bec24a00cdf42425c5ff,56.0,1.0
6130c0784a00cdf42425e52a,62.0,1.0
613feb80bba4618becad94c7,70.0,-1.0
6130bff94a00cdf42425dc69,58.0,1.0
611626c331ee975e584d3aec,59.0,1.0
611625ba31ee975e584d2739,71.0,1.0
6130c4474a00cdf424262b44,68.0,-1.0
6194d59b609d25628d41bf6b,42.0,1.0
6194d760609d25628d41cc99,66.0,1.0
613fea9ebba4618becad8c1e,50.0,-1.0
6116292a31ee975e584d69db,83.0,1.0
6130c38d4a00cdf424261d24,61.0,1.0
611625d131ee975e584d28d6,67.0,-1.0
6194d5fc609d25628d41c238,40.0,-1.0
613feb99bba4618becad95b5,23.0,-1.0
6130c05c4a00cdf42425e352,48.0,1.0
611628c331ee975e584d61e5,29.0,-1.0
613fec00bba4618becad99d4,44.0,-1.0
6116276131ee975e584d46fa,72.0,-1.0
6130bfb44a00cdf42425d763,88.0,-1.0
613073f9627bfbae31cd208a,37.0,-1.0
6194d575609d25628d41be5a,80.0,1.0
6130c3294a00cdf4242615e3,78.0,-1.0
6130c1894a00cdf42425f892,33.0,1.0
6194d85b609d25628d41d3d9,66.0,-1.0
6130c42e4a00cdf42426297e,71.0,1.0
613feb18bba4618becad90c0,54.0,-1.0
6130c3c54a00cdf424262154,67.0,1.0
6116255831ee975e584d1fec,77.0,-1.0
6130c2614a00cdf424260836,66.0,-1.0
613fee0cbba4618becadae85,45.0,-1.0
6130bfdf4a00cdf42425da9e,45.0,1.0
61307481627bfbae31cd2b18,58.0,1.0
6130c0cf4a00cdf42425eb49,70.0,1.0
611626d731ee975e584d3c98,38.0,-1.0
6130bd324a00cdf42425a9d3,36.0,-1.0
6130c0e14a00cdf42425ecad,5.0,-1.0
613fec73bba4618becad9e40,59.0,1.0
61307319627bfbae31cd0fdb,70.0,-1.0
6116263731ee975e584d3076,72.0,1.0
6130c12e4a00cdf42425f230,50.0,1.0
613072dd627bfbae31cd0b44,70.0,1.0
611626d631ee975e584d3c86,87.0,1.0
61307343627bfbae31cd1319,87.0,1.0
613feb5bbba4618becad9349,28.0,-1.0
6116278d31ee975e584d4a64,38.0,1.0
6130bf0a4a00cdf42425cb41,64.0,1.0
6194d99d609d25628d41dd39,59.0,1.0
6130bf0f4a00cdf42425cb9c,70.0,-1.0
6116298131ee975e584d709c,68.0,1.0
613fed73bba4618becada83d,78.0,-1.0
6130bd384a00cdf42425aa3d,30.0,-1.0
6130c3e54a00cdf424262424,74.0,1.0
6130c4374a00cdf424262a2a,28.0,1.0
6116254431ee975e584d1e71,43.0,-1.0
611625f931ee975e584d2bca,44.0,-1.0
6116253e31ee975e584d1dfc,79.0,1.0
6130bf0a4a00cdf42425cb49,62.0,1.0
6194d669609d25628d41c563,64.0,1.0
6130c4524a00cdf424262c0f,9.0,1.0
6130c1644a00cdf42425f5f8,50.0,-1.0
611625ee31ee975e584d2b01,77.0,1.0
61307301627bfbae31cd0e0f,69.0,1.0
6116297631ee975e584d6fde,65.0,1.0
6130bfdd4a00cdf42425da7e,64.0,-1.0
6130730d627bfbae31cd0eea,85.0,-1.0
6194d92a609d25628d41d9e2,47.0,1.0
6130bef24a00cdf42425c98d,67.0,-1.0
6194da00609d25628d41e012,75.0,-1.0
61307422627bfbae31cd23b3,63.0,-1.0
611628d631ee975e584d6368,49.0,-1.0
611626cb31ee975e584d3b98,49.0,1.0
613fed03bba4618becada3d6,43.0,-1.0
6130bfdc4a00cdf42425da5d,61.0,1.0
6130c1964a00cdf42425f99b,12.0,-1.0
6194d85c609d25628d41d3de,52.0,1.0
6130c2684a00cdf4242608c9,82.0,-1.0
6116271731ee975e584d4172,65.0,1.0
6130731a627bfbae31cd0ff5,55.0,-1.0
6130bdc14a00cdf42425b40e,72.0,-1.0
611626d831ee975e584d3cae,42.0,1.0
6130c19f4a00cdf42425fa41,42.0,-1.0
613fed9dbba4618becada9fd,49.0,1.0
61307363627bfbae31cd1581,81.0,-1.0
6130c3734a00cdf424261b3f,50.0,1.0
6130c0124a00cdf42425de1c,67.0,-1.0
6130bfad4a00cdf42425d6d7,80.0,1.0
6194d81e609d25628d41d217,54.0,1.0
6116273f31ee975e584d445b,41.0,-1.0
6130bed54a00cdf42425c771,41.0,1.0
6194d951609d25628d41dafa,45.0,1.0
611628cf31ee975e584d62d9,77.0,1.0
6194d7c3609d25628d41cf6a,39.0,1.0
6194da55609d25628d41e28b,30.0,-1.0
6194d5f0609d25628d41c1dd,63.0,1.0
6116265331ee975e584d3291,60.0,-1.0
6130c0fc4a00cdf42425eea0,36.0,1.0
6116296731ee975e584d6ec6,76.0,1.0
611628df31ee975e584d6410,55.0,-1.0
6130be864a00cdf42425c19e,62.0,-1.0
6130bf874a00cdf42425d41d,51.0,-1.0
6130c0f44a00cdf42425ee0b,62.0,-1.0
611626e631ee975e584d3dd0,47.0,1.0
613072ec627bfbae31cd0c6a,60.0,1.0
613fedadbba4618becadaa9c,54.0,-1.0
6130c1374a00cdf42425f2cf,69.0,1.0
613fec04bba4618becad99ff,63.0,1.0
613fecfdbba4618becada39e,55.0,-1.0
613fee65bba4618becadb1ee,81.0,-1.0
6130bded4a00cdf42425b70e,71.0,1.0
613fecb1bba4618becada09d,89.0,-1.0
6194d863609d25628d41d414,58.0,-1.0
611628f431ee975e584d65a0,65.0,-1.0
613fec8dbba4618becad9f38,84.0,-1.0
6130c3ee4a00cdf4242624cf,47.0,-1.0
6194d932609d25628d41da1a,5.0,1.0
613fee91bba4618becadb3b3,60.0,-1.0
613feaacbba4618becad8ca7,47.0,1.0
611627cc31ee975e584d4f37,80.0,1.0
6116294c31ee975e584d6ca6,62.0,1.0
6116254b31ee975e584d1ee3,51.0,1.0
613fea90bba4618becad8b99,67.0,1.0
6130c3f94a00cdf424262594,81.0,-1.0
6130736d627bfbae31cd163b,65.0,1.0
6194d86b609d25628d41d451,67.0,1.0
6130c3574a00cdf424261940,84.0,1.0
6130c3174a00cdf4242614ac,41.0,1.0
6130c4674a00cdf424262dc0,55.0,-1.0
611626d731ee975e584d3c9c,51.0,1.0
6130736e627bfbae31cd1649,38.0,1.0
613febb8bba4618becad96ee,23.0,-1.0
613fed95bba4618becada9a1,29.0,-1.0
6130c3e94a00cdf424262472,54.0,1.0
6116292031ee975e584d690c,57.0,1.0
613073c7627bfbae31cd1cef,40.0,-1.0
6116272031ee975e584d4220,55.0,-1.0
6130c2e34a00cdf424261122,67.0,1.0
613072c7627bfbae31cd09aa,16.0,1.0
6194d589609d25628d41bee9,67.0,-1.0
613fed08bba4618becada409,81.0,1.0
6194d77c609d25628d41cd66,60.0,-1.0
6130c0a54a00cdf42425e844,46.0,1.0
613fecf7bba4618becada365,34.0,1.0
6130c30b4a00cdf4242613c8,28.0,-1.0
6130c2af4a00cdf424260dcd,55.0,-1.0
6130c4694a00cdf424262ded,61.0,1.0
6116263d31ee975e584d30e4,55.0,1.0
6130c2084a00cdf4242601a3,82.0,-1.0
6130bf594a00cdf42425d0df,48.0,-1.0
6130c2224a00cdf42426038f,72.0,-1.0
611626ef31ee975e584d3e88,88.0,-1.0
6116284331ee975e584d57e5,59.0,-1.0
6130bfdb4a00cdf42425da59,77.0,1.0
6130beb04a00cdf42425c4b3,79.0,-1.0
6116294031ee975e584d6ba6,73.0,-1.0
6130c3ef4a00cdf4242624d4,57.0,1.0
6194d57a609d25628d41be7c,73.0,1.0
6116285831ee975e584d5985,78.0,1.0
6130bf8c4a00cdf42425d47b,79.0,-1.0
6116276131ee975e584d4707,37.0,-1.0
6130bda04a00cdf42425b1a4,76.0,1.0
61307452627bfbae31cd2761,82.0,-1.0
6194d819609d25628d41d1ef,68.0,-1.0
6116257f31ee975e584d22d7,64.0,1.0
613feb8abba4618becad9523,59.0,-1.0
6116291231ee975e584d67e4,61.0,1.0
6130c29b4a00cdf424260c5f,32.0,1.0
6194d881609d25628d41d4f8,51.0,1.0
6130c1c74a00cdf42425fd18,89.0,1.0
6194d785609d25628d41cdaf,33.0,1.0
6116292831ee975e584d69ba,35.0,1.0
6194d60e609d25628d41c2bd,73.0,-1.0
6194d6e9609d25628d41c921,55.0,1.0
6194d9b7609d25628d41ddfa,52.0,-1.0
613072cb627bfbae31cd0a03,64.0,1.0
61307307627bfbae31cd0e78,32.0,-1.0
613fedefbba4618becadad4d,73.0,1.0
6130c0df4a00cdf42425ec7c,73.0,1.0
6116291e31ee975e584d68dc,79.0,1.0
6116296e31ee975e584d6f3f,62.0,1.0
613fec3bbba4618becad9c1f,45.0,-1.0
6130bfb84a00cdf42425d7b4,89.0,1.0
611627f531ee975e584d523a,77.0,-1.0
6116281b31ee975e584d54fa,79.0,-1.0
6116269a31ee975e584d37b7,52.0,1.0
613feb38bba4618becad91ef,88.0,1.0
6130c2834a00cdf424260aaa,81.0,-1.0
6194d9f4609d25628d41dfbd,50.0,1.0
611626ca31ee975e584d3b79,59.0,-1.0
6130bd954a00cdf42425b0e7,75.0,1.0
6130c0a84a00cdf42425e86a,64.0,1.0
6116276e31ee975e584d4803,87.0,-1.0
613fec9fbba4618becad9feb,67.0,-1.0
611628cf31ee975e584d62d1,73.0,1.0
6130c25a4a00cdf4242607bb,62.0,-1.0
6130be9e4a00cdf42425c366,49.0,1.0
6194d995609d25628d41dcfa,87.0,-1.0
6194d940609d25628d41da85,43.0,-1.0
6130c3144a00cdf424261468,83.0,1.0
61307337627bfbae31cd1228,56.0,1.0
613fee58bba4618becadb170,62.0,-1.0
6194da0b609d25628d41e067,46.0,-1.0
613fedb3bba4618becadaade,68.0,-1.0
6116262331ee975e584d2efb,90.0,-1.0
613fecaabba4618becada05a,91.0,1.0
6130c41b4a00cdf42426280f,46.0,-1.0
613072ce627bfbae31cd0a3c,61.0,1.0
6130bfb84a00cdf42425d7c0,7.0,-1.0
611626d331ee975e584d3c4a,40.0,-1.0
613feb53bba4618becad92fe,22.0,-1.0
6130bf7c4a00cdf42425d357,57.0,-1.0
613feb4abba4618becad92a4,59.0,-1.0
611627f431ee975e584d5223,66.0,1.0
6130c2b04a00cdf424260de5,75.0,-1.0
6116295731ee975e584d6d8a,50.0,1.0
611626a531ee975e584d388a,80.0,1.0
611628d831ee975e584d6386,56.0,-1.0
61307416627bfbae31cd22c0,68.0,1.0
6130bf274a00cdf42425cd51,67.0,-1.0
611627a631ee975e584d4c50,67.0,1.0
611625c231ee975e584d27c7,74.0,-1.0
611626a631ee975e584d3892,75.0,1.0
611626cd31ee975e584d3bbf,65.0,1.0
6116281c31ee975e584d550c,59.25656660412758,-1.0
6130bddc4a00cdf42425b5cc,82.0,-1.0
613fece1bba4618becada285,55.0,-1.0
6130743e627bfbae31cd25e1,88.0,1.0
6116255d31ee975e584d2058,65.0,1.0
6194d8fb609d25628d41d885,55.0,1.0
611625e531ee975e584d2a51,71.0,-1.0
6130735f627bfbae31cd1537,57.0,1.0
611627a231ee975e584d4c01,83.0,-1.0
6194d636609d25628d41c3ec,71.0,1.0
6130bd2a4a00cdf42425a945,60.0,1.0
613fed36bba4618becada5d0,37.0,-1.0
611627bd31ee975e584d4e22,64.0,1.0
613073f1627bfbae31cd2002,76.0,-1.0
6194d8f5609d25628d41d858,85.0,-1.0
6130bed04a00cdf42425c719,85.0,-1.0
611627ed31ee975e584d51a5,58.0,1.0
6130747e627bfbae31cd2aca,28.0,-1.0
611628e131ee975e584d6431,48.0,1.0
6194d760609d25628d41cc9c,64.0,1.0
6130c2b34a00cdf424260e13,30.0,-1.0
6130c4854a00cdf424262ffc,78.0,1.0
6130bf0b4a00cdf42425cb51,61.0,-1.0
6130bd6e4a00cdf42425ae19,75.0,-1.0
611626bf31ee975e584d3aa3,62.0,1.0
6130c1314a00cdf42425f25b,70.0,-1.0
6194d80b609d25628d41d187,78.0,1.0
6130c0094a00cdf42425dd84,17.0,1.0
613fec28bba4618becad9b5b,71.0,-1.0
613fec7bbba4618becad9e84,65.0,1.0
6194da69609d25628d41e324,71.0,1.0
6130c0d84a00cdf42425ec01,76.0,1.0
6194d9f8609d25628d41dfd9,85.0,-1.0
611627c531ee975e584d4eb3,49.0,-1.0
613feb01bba4618becad8fe4,26.0,-1.0
613fed83bba4618becada8e6,51.0,1.0
6116285e31ee975e584d5a05,65.0,1.0
6130c1e84a00cdf42425ff65,68.0,1.0
6194d775609d25628d41cd31,61.0,-1.0
6130bf474a00cdf42425cf8b,72.0,-1.0
6130c13b4a00cdf42425f315,71.0,1.0
613074a9627bfbae31cd2e26,60.0,1.0
6130c2714a00cdf42426096b,62.0,-1.0
611628b531ee975e584d60db,67.0,1.0
611628a731ee975e584d5fd1,19.0,-1.0
613fed98bba4618becada9c2,48.0,-1.0
6130c0dd4a00cdf42425ec64,48.0,1.0
6130be8e4a00cdf42425c232,32.0,1.0
6194d614609d25628d41c2e6,71.0,-1.0
613feb2abba4618becad9172,31.0,-1.0
6130c2084a00cdf4242601ab,76.0,-1.0
613fed49bba4618becada696,77.0,-1.0
6130bdc84a00cdf42425b492,62.0,-1.0
6130bd664a00cdf42425ad91,60.0,1.0
6116283f31ee975e584d579e,65.0,-1.0
6116279331ee975e584d4aea,80.0,-1.0
6130c0024a00cdf42425dd10,81.0,1.0
613074b3627bfbae31cd2ef8,69.0,1.0
6116279931ee975e584d4b52,69.0,1.0
613073ba627bfbae31cd1bfb,76.0,1.0
613feadfbba4618becad8e95,39.0,-1.0
6116254331ee975e584d1e63,69.0,-1.0
6130bf9b4a00cdf42425d58d,65.0,1.0
6194d783609d25628d41cda2,74.0,1.0
6130c1d34a00cdf42425fde8,38.0,-1.0
6130bf4d4a00cdf42425d000,66.0,-1.0
6116268031ee975e584d35c6,62.0,-1.0
6130be7d4a00cdf42425c0fe,54.0,1.0
613072ff627bfbae31cd0dd6,34.0,-1.0
6130733e627bfbae31cd12be,82.0,-1.0
6130c3824a00cdf424261c4c,80.0,1.0
6116256431ee975e584d20d8,48.0,-1.0
6116279731ee975e584d4b33,42.0,1.0
613fee77bba4618becadb2a8,62.0,1.0
6130c25d4a00cdf4242607ef,77.0,1.0
6130c0b54a00cdf42425e95b,85.0,1.0
6194d7a7609d25628d41ceab,78.0,-1.0
6116255931ee975e584d2009,77.0,1.0
6194d948609d25628d41dabd,65.0,1.0
611625f731ee975e584d2b9d,36.0,1.0
613feb63bba4618becad9398,62.0,-1.0
613feadebba4618becad8e8d,64.0,-1.0
6130731f627bfbae31cd1050,47.0,-1.0
6130c1244a00cdf42425f179,46.0,1.0
6130744b627bfbae31cd26e0,56.0,1.0
61307463627bfbae31cd28c1,59.0,1.0
613073c3627bfbae31cd1c9b,71.0,1.0
6116282231ee975e584d557c,53.0,-1.0
6194d70d609d25628d41ca30,55.0,1.0
613fecefbba4618becada311,31.0,-1.0
6130bfe44a00cdf42425dafb,51.0,1.0
6194d6ff609d25628d41c9c2,44.0,1.0
613fed27bba4618becada538,13.0,-1.0
613fed5abba4618becada73a,60.0,1.0
613fece5bba4618becada2ae,88.0,-1.0
6194d6f6609d25628d41c984,9.0,-1.0
6130c2a74a00cdf424260d3c,83.0,-1.0
6130be884a00cdf42425c1d0,68.0,-1.0
6130743d627bfbae31cd25c1,75.0,1.0
613fed4bbba4618becada6a1,55.0,-1.0
6130c2074a00cdf424260191,52.0,-1.0
6130c2dd4a00cdf4242610b7,73.0,1.0
6116287431ee975e584d5bc4,89.0,1.0
6130c0df4a00cdf42425ec7e,11.0,-1.0
6130c3fe4a00cdf4242625e1,20.0,-1.0
6130bfa04a00cdf42425d5f0,88.0,-1.0
6116273b31ee975e584d4421,45.0,-1.0
6130c0ac4a00cdf42425e8be,83.0,-1.0
61307331627bfbae31cd11b7,53.0,1.0
61307482627bfbae31cd2b2c,62.0,-1.0
61307409627bfbae31cd21c6,66.0,1.0
6194d666609d25628d41c54c,52.0,1.0
6130c3a74a00cdf424261f01,54.0,1.0
6130c0a74a00cdf42425e868,60.0,-1.0
611626d231ee975e584d3c34,85.0,1.0
6130bde84a00cdf42425b699,69.0,-1.0
6130c1884a00cdf42425f880,85.0,-1.0
6130be404a00cdf42425bce1,56.0,1.0
611625fb31ee975e584d2bee,73.0,1.0
6130c0ba4a00cdf42425e9c4,60.0,-1.0
6194da16609d25628d41e0bd,61.0,-1.0
611625ba31ee975e584d273f,74.0,1.0
613feadcbba4618becad8e74,55.0,-1.0
613072d3627bfbae31cd0a9d,43.0,1.0
6130c0354a00cdf42425e09b,51.0,-1.0
6130c1e14a00cdf42425fef1,81.0,1.0
6130bed54a00cdf42425c767,67.0,1.0
6130c3084a00cdf424261394,39.0,-1.0
6130bff84a00cdf42425dc55,23.0,1.0
6116257331ee975e584d21fd,19.0,1.0
613fee12bba4618becadaebd,41.0,-1.0
6130c3db4a00cdf424262345,51.0,-1.0
6130bdc04a00cdf42425b402,87.0,1.0
6116253331ee975e584d1d2e,18.0,-1.0
61307499627bfbae31cd2ce4,75.0,-1.0
6116260031ee975e584d2c50,56.0,-1.0
6130c2944a00cdf424260bd8,67.0,1.0
613072a8627bfbae31cd0750,70.0,1.0
6130bd984a00cdf42425b114,63.0,-1.0
6194da56609d25628d41e292,64.0,1.0
61307450627bfbae31cd273d,37.0,1.0
6130be6e4a00cdf42425bff3,67.0,1.0
6130bdec4a00cdf42425b6ef,80.0,-1.0
613fed37bba4618becada5d1,75.0,-1.0
6116261a31ee975e584d2e45,63.0,1.0
6130bed24a00cdf42425c738,64.0,1.0
611626db31ee975e584d3cef,51.0,-1.0
6130c0cb4a00cdf42425eaf9,62.0,1.0
6130bdbe4a00cdf42425b3d3,70.0,-1.0
6130c1b04a00cdf42425fb71,69.0,1.0
613fececbba4618becada2f3,53.0,1.0
613fecc7bba4618becada16e,68.0,-1.0
613feb48bba4618becad9290,49.0,-1.0
6194d93a609d25628d41da59,54.0,-1.0
6130be064a00cdf42425b8f5,78.0,-1.0
6130be164a00cdf42425ba0f,15.0,-1.0
6116295331ee975e584d6d42,77.0,-1.0
61307449627bfbae31cd26b0,66.0,-1.0
6130bf8d4a00cdf42425d48a,75.0,1.0
613fec81bba4618becad9ec0,73.0,-1.0
6116255131ee975e584d1f67,73.0,-1.0
6130c36f4a00cdf424261aef,76.0,-1.0
6130bee94a00cdf42425c8e8,60.0,-1.0
6130bffd4a00cdf42425dcaa,68.0,1.0
6116258a31ee975e584d23a5,87.0,1.0
6116271131ee975e584d410a,71.0,1.0
6130bde54a00cdf42425b663,69.0,1.0
6130c29a4a00cdf424260c4a,7.0,-1.0
6130bdaa4a00cdf42425b26a,47.0,-1.0
613074a0627bfbae31cd2d7d,69.0,1.0
611627a431ee975e584d4c30,85.0,-1.0
6194d9b3609d25628d41dde0,73.0,-1.0
6130c0364a00cdf42425e0ac,20.0,1.0
61307300627bfbae31cd0dec,82.0,1.0
613feaf8bba4618becad8f8f,65.0,1.0
6130bd474a00cdf42425ab5b,8.0,-1.0
613fed9ebba4618becadaa06,85.0,1.0
6194d879609d25628d41d4ba,59.0,1.0
613fec2fbba4618becad9ba5,38.0,-1.0
611625c131ee975e584d27c4,89.0,1.0
6194d9a4609d25628d41dd6b,87.0,1.0
611627f831ee975e584d5264,56.0,-1.0
6130c2d04a00cdf424260fec,80.0,1.0
6130beb44a00cdf42425c4f0,59.0,1.0
6130c1734a00cdf42425f70d,53.0,1.0
6130c1564a00cdf42425f506,83.0,1.0
6130c0ec4a00cdf42425ed72,75.0,1.0
6130748b627bfbae31cd2bd3,54.0,-1.0
6130c3054a00cdf42426135c,47.0,-1.0
6130c0a54a00cdf42425e83b,70.0,1.0
6116260131ee975e584d2c66,24.0,1.0
613fecc6bba4618becada165,81.0,1.0
613fec8fbba4618becad9f51,50.0,-1.0
611628dd31ee975e584d63ed,59.0,-1.0
613febe4bba4618becad98b7,18.0,1.0
6130bea74a00cdf42425c414,87.0,-1.0
6116293431ee975e584d6aa5,34.0,1.0
6116285c31ee975e584d59d7,59.0,1.0
6116281831ee975e584d54c0,57.0,-1.0
6116277531ee975e584d4888,43.0,-1.0
6194da6a609d25628d41e32c,56.0,-1.0
6130c4864a00cdf42426300a,75.0,1.0
611628b631ee975e584d60eb,45.0,1.0
6194d741609d25628d41cbb5,73.0,-1.0
6130c2844a00cdf424260ab2,68.0,1.0
613073d1627bfbae31cd1d9d,73.0,-1.0
6130be774a00cdf42425c088,60.0,1.0
6116290b31ee975e584d6750,79.0,1.0
6130735a627bfbae31cd14d9,78.0,1.0
6194d5cc609d25628d41c0d2,53.0,1.0
613073af627bfbae31cd1b2b,76.0,1.0
6194d924609d25628d41d9b2,48.0,1.0
6130bf354a00cdf42425ce46,69.0,-1.0
6130be574a00cdf42425be67,63.0,1.0
611626b031ee975e584d395f,54.0,1.0
613fedbebba4618becadab4b,27.0,-1.0
6116289b31ee975e584d5edc,54.0,1.0
613feb73bba4618becad943e,70.0,1.0
6130c3a24a00cdf424261eaf,53.0,1.0
6116270731ee975e584d4044,79.0,-1.0
613febb1bba4618becad96ac,87.0,1.0
613072f4627bfbae31cd0d02,53.0,-1.0
6194d64b609d25628d41c484,82.0,-1.0
6130c22f4a00cdf42426049d,64.0,-1.0
6130c2a44a00cdf424260d08,42.0,-1.0
613072ab627bfbae31cd077b,60.0,1.0
6194d657609d25628d41c4dd,67.0,1.0
6130c09a4a00cdf42425e775,58.0,-1.0
6130c33e4a00cdf424261776,71.0,1.0
6130bf564a00cdf42425d0a5,70.0,-1.0
611626cd31ee975e584d3bba,75.0,-1.0
613febcabba4618becad97a6,71.0,-1.0
6130bfc04a00cdf42425d85a,55.0,1.0
6130736b627bfbae31cd160c,68.0,1.0
6130c1644a00cdf42425f5f5,52.0,1.0
6130c18f4a00cdf42425f90d,50.0,1.0
613fed44bba4618becada659,74.0,-1.0
6130be644a00cdf42425bf4f,68.0,1.0
6116272831ee975e584d42b7,64.0,1.0
6130c3be4a00cdf4242620ac,73.0,-1.0
6116276231ee975e584d4711,85.0,-1.0
6194d962609d25628d41db7e,68.0,-1.0
613072be627bfbae31cd0903,79.0,-1.0
61307495627bfbae31cd2c9f,80.0,1.0
6130733b627bfbae31cd127a,29.0,-1.0
61307306627bfbae31cd0e6e,55.0,-1.0
6116257831ee975e584d2252,19.0,-1.0
6194d658609d25628d41c4e3,69.0,-1.0
6194da1b609d25628d41e0e2,62.0,1.0
6116258431ee975e584d233f,39.0,-1.0
6130bdb34a00cdf42425b310,72.0,1.0
613fed63bba4618becada798,45.0,1.0
6116283631ee975e584d56f4,68.0,-1.0
6130c4084a00cdf4242626a9,67.0,1.0
6116253a31ee975e584d1dad,49.0,-1.0
6130c3954a00cdf424261db4,89.0,1.0
613fed76bba4618becada85c,28.0,-1.0
6130bde04a00cdf42425b618,72.0,1.0
6130bf484a00cdf42425cfa3,80.0,-1.0
613feab2bba4618becad8ce1,16.0,-1.0
6116257831ee975e584d2256,40.0,-1.0
613fed59bba4618becada731,65.0,-1.0
6116295b31ee975e584d6ddd,73.0,-1.0
6130c1f44a00cdf42426003e,48.0,-1.0
6130c0404a00cdf42425e16c,83.0,-1.0
611627a831ee975e584d4c6f,83.0,1.0
6130c3394a00cdf424261715,68.0,1.0
6130bd674a00cdf42425ad98,74.0,1.0
6130c1584a00cdf42425f528,47.0,1.0
613fed13bba4618becada47d,34.0,1.0
613fec2cbba4618becad9b80,71.0,1.0
6116287231ee975e584d5b9c,35.0,1.0
6130be484a00cdf42425bd68,4.0,1.0
6116259b31ee975e584d24e9,59.25656660412758,-1.0
611626af31ee975e584d3942,72.0,-1.0
6116259531ee975e584d247e,17.0,-1.0
6130c23f4a00cdf4242605b4,46.0,-1.0
6130743a627bfbae31cd258c,37.0,1.0
6194d834609d25628d41d2b6,64.0,1.0
6130bdfa4a00cdf42425b80a,44.0,-1.0
6130c2a94a00cdf424260d56,59.0,1.0
613073e5627bfbae31cd1f1d,73.0,1.0
6130bf7d4a00cdf42425d35d,53.0,-1.0
6130c0364a00cdf42425e0bc,46.0,-1.0
6194d741609d25628d41cbb3,50.0,1.0
6130c1074a00cdf42425ef74,11.0,1.0
613febeebba4618becad9920,86.0,-1.0
6116281a31ee975e584d54f0,51.0,-1.0
6130bdbe4a00cdf42425b3d2,31.0,1.0
6194d847609d25628d41d347,64.0,-1.0
6194d77a609d25628d41cd5a,83.0,-1.0
6116272531ee975e584d4281,64.0,-1.0
6130c4134a00cdf42426276f,62.0,1.0
613fee54bba4618becadb146,80.0,-1.0
6130be014a00cdf42425b891,67.0,1.0
6130735c627bfbae31cd14f9,45.0,1.0
6130741b627bfbae31cd2323,58.0,-1.0
6116285d31ee975e584d59ec,79.0,1.0
613feb2abba4618becad916d,33.0,-1.0
6130c2794a00cdf4242609f8,29.0,1.0
6130bec64a00cdf42425c657,83.0,-1.0
6194d780609d25628d41cd8a,53.0,1.0
6116280631ee975e584d5376,56.0,1.0
6130bfdf4a00cdf42425da98,41.0,1.0
6116257f31ee975e584d22dc,57.0,1.0
611626f531ee975e584d3ef9,77.0,1.0
611628da31ee975e584d63b7,62.0,1.0
6130bf394a00cdf42425ce93,33.0,-1.0
611628f931ee975e584d65fc,55.0,1.0
6116264431ee975e584d3168,60.0,-1.0
6130c3b54a00cdf424262002,68.0,-1.0
6130c2164a00cdf42426029d,44.0,-1.0
613072e2627bfbae31cd0b9c,73.0,-1.0
613fee94bba4618becadb3c9,27.0,-1.0
6194d688609d25628d41c64d,76.0,1.0
6116263831ee975e584d3084,81.0,-1.0
611628a931ee975e584d5ff5,81.0,-1.0
6130bd884a00cdf42425afee,39.0,-1.0
6130c1a24a00cdf42425fa81,72.0,1.0
613fee7dbba4618becadb2ed,78.0,1.0
6130bdec4a00cdf42425b6f8,60.0,-1.0
6194d64c609d25628d41c48e,84.0,-1.0
6116281a31ee975e584d54e4,67.0,-1.0
61307394627bfbae31cd192a,80.0,1.0
6194d6b5609d25628d41c79b,69.0,1.0
6130c4674a00cdf424262dc2,77.0,-1.0
6130be504a00cdf42425bded,32.0,1.0
613073e6627bfbae31cd1f29,36.0,1.0
6130c0844a00cdf42425e5fc,79.0,1.0
6116258e31ee975e584d23f2,57.0,1.0
6130bd734a00cdf42425ae74,49.0,-1.0
6194d950609d25628d41daf5,42.0,-1.0
613072ba627bfbae31cd08a8,65.0,-1.0
6116267c31ee975e584d357a,73.0,1.0
613fecd9bba4618becada22d,45.0,1.0
6116289d31ee975e584d5f15,86.0,-1.0
6130c09f4a00cdf42425e7d5,80.0,1.0
6130bf134a00cdf42425cbe8,80.0,-1.0
613073f0627bfbae31cd1fee,75.0,1.0
611625b031ee975e584d2675,52.0,-1.0
613fec32bba4618becad9bbf,72.0,1.0
6130c2e24a00cdf42426111b,57.0,-1.0
6130c0324a00cdf42425e06b,21.0,1.0
6130734c627bfbae31cd13d0,47.0,1.0
613feae8bba4618becad8ef3,53.0,-1.0
6194d897609d25628d41d598,39.0,1.0
6194d6c3609d25628d41c805,38.0,-1.0
6130c26c4a00cdf424260913,65.0,-1.0
61307474627bfbae31cd2a0f,60.0,-1.0
613fec00bba4618becad99d2,38.0,-1.0
6116253a31ee975e584d1db8,54.0,1.0
6194d825609d25628d41d24b,63.0,1.0
613fee6ebba4618becadb24f,74.0,1.0
6130c13e4a00cdf42425f352,52.0,1.0
6130730b627bfbae31cd0ed6,78.0,1.0
6130c1a84a00cdf42425fae8,21.0,1.0
613fed46bba4618becada674,67.0,1.0
611625f331ee975e584d2b53,29.0,1.0
6130bd6f4a00cdf42425ae29,45.0,-1.0
6116273731ee975e584d43c6,37.0,-1.0
